,date,team_away,team_home,R_away,R_home
367,2022-06-11,横浜DeNAベイスターズ,千葉ロッテマリーンズ,2,1
368,2022-06-11,阪神タイガース,オリックス・バファローズ,3,2
369,2022-06-11,東京ヤクルトスワローズ,福岡ソフトバンクホークス,7,4
370,2022-06-12,北海道日本ハムファイターズ,中日ドラゴンズ,2,0
371,2022-06-12,東北楽天ゴールデンイーグルス,読売ジャイアンツ,9,2
372,2022-06-12,埼玉西武ライオンズ,広島東洋カープ,11,0
373,2022-06-12,千葉ロッテマリーンズ,横浜DeNAベイスターズ,5,4
374,2022-06-12,阪神タイガース,オリックス・バファローズ,9,1
375,2022-06-12,東京ヤクルトスワローズ,福岡ソフトバンクホークス,3,0
376,2022-06-17,東京ヤクルトスワローズ,広島東洋カープ,7,2
377,2022-06-17,中日ドラゴンズ,読売ジャイアンツ,2,0
378,2022-06-17,阪神タイガース,横浜DeNAベイスターズ,7,5
379,2022-06-17,千葉ロッテマリーンズ,北海道日本ハムファイターズ,7,4
380,2022-06-17,埼玉西武ライオンズ,オリックス・バファローズ,4,2
381,2022-06-17,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,9,4
382,2022-06-18,東京ヤクルトスワローズ,広島東洋カープ,10,6
383,2022-06-18,中日ドラゴンズ,読売ジャイアンツ,4,3
384,2022-06-18,阪神タイガース,横浜DeNAベイスターズ,4,1
385,2022-06-18,千葉ロッテマリーンズ,北海道日本ハムファイターズ,3,1
386,2022-06-18,オリックス・バファローズ,埼玉西武ライオンズ,2,0
387,2022-06-18,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,3,1
388,2022-06-19,東京ヤクルトスワローズ,広島東洋カープ,8,3
389,2022-06-19,読売ジャイアンツ,中日ドラゴンズ,5,3
390,2022-06-19,横浜DeNAベイスターズ,阪神タイガース,7,4
391,2022-06-19,千葉ロッテマリーンズ,北海道日本ハムファイターズ,4,2
392,2022-06-19,埼玉西武ライオンズ,オリックス・バファローズ,3,2
393,2022-06-19,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,4,1
394,2022-06-21,横浜DeNAベイスターズ,読売ジャイアンツ,3,1
395,2022-06-21,中日ドラゴンズ,東京ヤクルトスワローズ,2,1
396,2022-06-21,広島東洋カープ,阪神タイガース,5,3
397,2022-06-21,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,3,0
398,2022-06-21,埼玉西武ライオンズ,千葉ロッテマリーンズ,3,0
399,2022-06-21,オリックス・バファローズ,福岡ソフトバンクホークス,4,3
400,2022-06-22,読売ジャイアンツ,横浜DeNAベイスターズ,5,4
401,2022-06-22,東京ヤクルトスワローズ,中日ドラゴンズ,7,3
402,2022-06-22,広島東洋カープ,阪神タイガース,5,4
403,2022-06-22,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,6,3
404,2022-06-22,千葉ロッテマリーンズ,埼玉西武ライオンズ,2,1
405,2022-06-22,オリックス・バファローズ,福岡ソフトバンクホークス,5,0
406,2022-06-23,横浜DeNAベイスターズ,読売ジャイアンツ,7,5
407,2022-06-23,東京ヤクルトスワローズ,中日ドラゴンズ,10,0
408,2022-06-23,広島東洋カープ,阪神タイガース,3,3
409,2022-06-24,東京ヤクルトスワローズ,読売ジャイアンツ,16,6
410,2022-06-24,広島東洋カープ,横浜DeNAベイスターズ,7,0
411,2022-06-24,阪神タイガース,中日ドラゴンズ,6,4
412,2022-06-24,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,4,3
413,2022-06-24,オリックス・バファローズ,千葉ロッテマリーンズ,5,0
414,2022-06-24,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,1
415,2022-06-25,読売ジャイアンツ,東京ヤクルトスワローズ,19,5
416,2022-06-25,広島東洋カープ,横浜DeNAベイスターズ,5,4
417,2022-06-25,阪神タイガース,中日ドラゴンズ,10,0
418,2022-06-25,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,2,0
419,2022-06-25,オリックス・バファローズ,千葉ロッテマリーンズ,4,0
420,2022-06-25,福岡ソフトバンクホークス,北海道日本ハムファイターズ,3,0
421,2022-06-26,東京ヤクルトスワローズ,読売ジャイアンツ,11,10
422,2022-06-26,広島東洋カープ,横浜DeNAベイスターズ,4,3
423,2022-06-26,阪神タイガース,中日ドラゴンズ,6,5
424,2022-06-26,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,2,0
425,2022-06-26,千葉ロッテマリーンズ,オリックス・バファローズ,3,2
426,2022-06-26,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,2
427,2022-06-27,千葉ロッテマリーンズ,福岡ソフトバンクホークス,8,1
428,2022-06-28,読売ジャイアンツ,中日ドラゴンズ,6,2
429,2022-06-28,横浜DeNAベイスターズ,阪神タイガース,6,2
430,2022-06-28,東京ヤクルトスワローズ,広島東洋カープ,6,3
431,2022-06-28,埼玉西武ライオンズ,北海道日本ハムファイターズ,5,2
432,2022-06-28,東北楽天ゴールデンイーグルス,オリックス・バファローズ,4,2
433,2022-06-29,中日ドラゴンズ,読売ジャイアンツ,3,2
434,2022-06-29,横浜DeNAベイスターズ,阪神タイガース,4,2
435,2022-06-29,東京ヤクルトスワローズ,広島東洋カープ,9,2
436,2022-06-29,埼玉西武ライオンズ,北海道日本ハムファイターズ,6,2
437,2022-06-29,オリックス・バファローズ,東北楽天ゴールデンイーグルス,6,1
438,2022-06-30,横浜DeNAベイスターズ,阪神タイガース,6,5
439,2022-06-30,東京ヤクルトスワローズ,広島東洋カープ,4,2
440,2022-07-01,横浜DeNAベイスターズ,東京ヤクルトスワローズ,6,4
441,2022-07-01,中日ドラゴンズ,阪神タイガース,3,1
442,2022-07-01,広島東洋カープ,読売ジャイアンツ,5,3
443,2022-07-01,北海道日本ハムファイターズ,オリックス・バファローズ,2,1
444,2022-07-01,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,6,4
445,2022-07-02,東京ヤクルトスワローズ,横浜DeNAベイスターズ,2,1
446,2022-07-02,阪神タイガース,中日ドラゴンズ,5,2
447,2022-07-02,広島東洋カープ,読売ジャイアンツ,2,0
448,2022-07-02,北海道日本ハムファイターズ,オリックス・バファローズ,5,0
449,2022-07-02,福岡ソフトバンクホークス,埼玉西武ライオンズ,3,2
450,2022-07-02,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,3,1
451,2022-07-03,東京ヤクルトスワローズ,横浜DeNAベイスターズ,11,4
452,2022-07-03,阪神タイガース,中日ドラゴンズ,3,0
453,2022-07-03,読売ジャイアンツ,広島東洋カープ,7,5
454,2022-07-03,オリックス・バファローズ,北海道日本ハムファイターズ,7,3
455,2022-07-03,福岡ソフトバンクホークス,埼玉西武ライオンズ,3,0
456,2022-07-03,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,14,1
457,2022-07-05,読売ジャイアンツ,東京ヤクルトスワローズ,4,1
458,2022-07-05,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,6,2
459,2022-07-05,千葉ロッテマリーンズ,北海道日本ハムファイターズ,2,1
460,2022-07-05,埼玉西武ライオンズ,オリックス・バファローズ,5,4
461,2022-07-06,読売ジャイアンツ,東京ヤクルトスワローズ,4,3
462,2022-07-06,横浜DeNAベイスターズ,中日ドラゴンズ,3,1
463,2022-07-06,阪神タイガース,広島東洋カープ,3,2
464,2022-07-06,千葉ロッテマリーンズ,北海道日本ハムファイターズ,5,4
465,2022-07-06,埼玉西武ライオンズ,オリックス・バファローズ,5,4
466,2022-07-07,東京ヤクルトスワローズ,読売ジャイアンツ,11,3
467,2022-07-07,横浜DeNAベイスターズ,中日ドラゴンズ,0,0
468,2022-07-07,広島東洋カープ,阪神タイガース,3,0
469,2022-07-07,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,5,2
470,2022-07-07,北海道日本ハムファイターズ,千葉ロッテマリーンズ,7,1
471,2022-07-07,オリックス・バファローズ,埼玉西武ライオンズ,6,2
472,2022-07-08,読売ジャイアンツ,横浜DeNAベイスターズ,3,3
473,2022-07-08,阪神タイガース,東京ヤクルトスワローズ,8,0
474,2022-07-08,中日ドラゴンズ,広島東洋カープ,9,2
475,2022-07-08,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,8,4
476,2022-07-08,千葉ロッテマリーンズ,オリックス・バファローズ,6,1
477,2022-07-08,北海道日本ハムファイターズ,福岡ソフトバンクホークス,4,2
478,2022-07-09,横浜DeNAベイスターズ,読売ジャイアンツ,2,0
479,2022-07-09,広島東洋カープ,中日ドラゴンズ,7,0
480,2022-07-09,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,6,3
481,2022-07-09,オリックス・バファローズ,千葉ロッテマリーンズ,3,1
482,2022-07-09,北海道日本ハムファイターズ,福岡ソフトバンクホークス,7,2
483,2022-07-10,横浜DeNAベイスターズ,読売ジャイアンツ,8,4
484,2022-07-10,中日ドラゴンズ,広島東洋カープ,2,1
485,2022-07-10,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,6,3
486,2022-07-10,オリックス・バファローズ,千葉ロッテマリーンズ,10,1
487,2022-07-10,北海道日本ハムファイターズ,福岡ソフトバンクホークス,2,0
488,2022-07-12,読売ジャイアンツ,阪神タイガース,4,0
489,2022-07-12,横浜DeNAベイスターズ,広島東洋カープ,7,4
490,2022-07-12,千葉ロッテマリーンズ,埼玉西武ライオンズ,4,2
491,2022-07-12,オリックス・バファローズ,福岡ソフトバンクホークス,4,2
492,2022-07-13,中日ドラゴンズ,東京ヤクルトスワローズ,6,3
493,2022-07-13,阪神タイガース,読売ジャイアンツ,13,0
494,2022-07-13,広島東洋カープ,横浜DeNAベイスターズ,4,1
495,2022-07-13,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,2
496,2022-07-13,埼玉西武ライオンズ,千葉ロッテマリーンズ,3,0
497,2022-07-13,福岡ソフトバンクホークス,オリックス・バファローズ,4,2
498,2022-07-14,中日ドラゴンズ,東京ヤクルトスワローズ,4,1
499,2022-07-14,阪神タイガース,読売ジャイアンツ,3,0
500,2022-07-14,横浜DeNAベイスターズ,広島東洋カープ,4,3
501,2022-07-14,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,6,0
502,2022-07-14,埼玉西武ライオンズ,千葉ロッテマリーンズ,2,1
503,2022-07-14,オリックス・バファローズ,福岡ソフトバンクホークス,3,2
504,2022-07-15,広島東洋カープ,読売ジャイアンツ,6,3
505,2022-07-15,阪神タイガース,中日ドラゴンズ,2,1
506,2022-07-16,広島東洋カープ,読売ジャイアンツ,11,4
507,2022-07-16,横浜DeNAベイスターズ,東京ヤクルトスワローズ,3,2
508,2022-07-16,中日ドラゴンズ,阪神タイガース,3,1
509,2022-07-16,北海道日本ハムファイターズ,埼玉西武ライオンズ,1,0
510,2022-07-16,東北楽天ゴールデンイーグルス,オリックス・バファローズ,7,3
511,2022-07-17,広島東洋カープ,読売ジャイアンツ,10,5
512,2022-07-17,横浜DeNAベイスターズ,東京ヤクルトスワローズ,10,2
513,2022-07-17,阪神タイガース,中日ドラゴンズ,3,1
514,2022-07-17,埼玉西武ライオンズ,北海道日本ハムファイターズ,4,3
515,2022-07-17,オリックス・バファローズ,東北楽天ゴールデンイーグルス,7,3
516,2022-07-17,福岡ソフトバンクホークス,千葉ロッテマリーンズ,5,3
517,2022-07-18,読売ジャイアンツ,東京ヤクルトスワローズ,10,8
518,2022-07-18,横浜DeNAベイスターズ,中日ドラゴンズ,2,1
519,2022-07-18,埼玉西武ライオンズ,北海道日本ハムファイターズ,5,1
520,2022-07-18,東北楽天ゴールデンイーグルス,オリックス・バファローズ,8,3
521,2022-07-18,千葉ロッテマリーンズ,福岡ソフトバンクホークス,2,1
522,2022-07-19,東京ヤクルトスワローズ,読売ジャイアンツ,5,3
523,2022-07-19,中日ドラゴンズ,横浜DeNAベイスターズ,3,2
524,2022-07-19,阪神タイガース,広島東洋カープ,3,0
525,2022-07-19,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,3
526,2022-07-19,オリックス・バファローズ,北海道日本ハムファイターズ,7,1
527,2022-07-20,東京ヤクルトスワローズ,読売ジャイアンツ,8,2
528,2022-07-20,横浜DeNAベイスターズ,中日ドラゴンズ,6,4
529,2022-07-20,広島東洋カープ,阪神タイガース,5,3
530,2022-07-20,千葉ロッテマリーンズ,埼玉西武ライオンズ,8,4
531,2022-07-20,オリックス・バファローズ,北海道日本ハムファイターズ,2,0
532,2022-07-20,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,17,3
533,2022-07-21,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,4
534,2022-07-21,オリックス・バファローズ,北海道日本ハムファイターズ,4,3
535,2022-07-21,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,7,0
536,2022-07-22,広島東洋カープ,東京ヤクルトスワローズ,5,2
537,2022-07-22,阪神タイガース,横浜DeNAベイスターズ,6,3
538,2022-07-22,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,9,4
539,2022-07-22,福岡ソフトバンクホークス,オリックス・バファローズ,7,5
540,2022-07-23,広島東洋カープ,東京ヤクルトスワローズ,15,3
541,2022-07-23,阪神タイガース,横浜DeNAベイスターズ,3,1
542,2022-07-23,千葉ロッテマリーンズ,北海道日本ハムファイターズ,7,6
543,2022-07-23,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,3,3
544,2022-07-23,オリックス・バファローズ,福岡ソフトバンクホークス,5,0
545,2022-07-24,東京ヤクルトスワローズ,広島東洋カープ,4,2
546,2022-07-24,阪神タイガース,横浜DeNAベイスターズ,1,0
547,2022-07-24,北海道日本ハムファイターズ,千葉ロッテマリーンズ,5,4
548,2022-07-24,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,9,2
549,2022-07-24,オリックス・バファローズ,福岡ソフトバンクホークス,7,4
552,2022-07-29,阪神タイガース,東京ヤクルトスワローズ,6,0
553,2022-07-29,中日ドラゴンズ,広島東洋カープ,9,0
554,2022-07-29,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,2,1
555,2022-07-29,オリックス・バファローズ,千葉ロッテマリーンズ,9,8
556,2022-07-29,埼玉西武ライオンズ,福岡ソフトバンクホークス,5,2
557,2022-07-30,阪神タイガース,東京ヤクルトスワローズ,7,3
558,2022-07-30,中日ドラゴンズ,広島東洋カープ,3,0
559,2022-07-30,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,7,0
560,2022-07-30,オリックス・バファローズ,千葉ロッテマリーンズ,6,4
561,2022-07-30,埼玉西武ライオンズ,福岡ソフトバンクホークス,6,0
562,2022-07-31,東京ヤクルトスワローズ,阪神タイガース,4,2
563,2022-07-31,中日ドラゴンズ,広島東洋カープ,6,5
564,2022-07-31,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,10,5
565,2022-07-31,オリックス・バファローズ,千葉ロッテマリーンズ,5,2
566,2022-07-31,福岡ソフトバンクホークス,埼玉西武ライオンズ,4,2
567,2022-08-02,阪神タイガース,読売ジャイアンツ,6,3
568,2022-08-02,東京ヤクルトスワローズ,中日ドラゴンズ,5,0
569,2022-08-02,横浜DeNAベイスターズ,広島東洋カープ,5,2
570,2022-08-02,北海道日本ハムファイターズ,福岡ソフトバンクホークス,6,5
571,2022-08-02,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,6,4
572,2022-08-02,埼玉西武ライオンズ,オリックス・バファローズ,4,2
573,2022-08-03,阪神タイガース,読売ジャイアンツ,2,1
574,2022-08-03,東京ヤクルトスワローズ,中日ドラゴンズ,9,7
575,2022-08-03,横浜DeNAベイスターズ,広島東洋カープ,6,5
576,2022-08-03,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,1
577,2022-08-03,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,5,4
578,2022-08-03,埼玉西武ライオンズ,オリックス・バファローズ,3,1
579,2022-08-04,読売ジャイアンツ,阪神タイガース,7,0
580,2022-08-04,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,3
581,2022-08-04,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,10,1
582,2022-08-04,埼玉西武ライオンズ,オリックス・バファローズ,3,2
583,2022-08-05,読売ジャイアンツ,東京ヤクルトスワローズ,9,5
584,2022-08-05,横浜DeNAベイスターズ,中日ドラゴンズ,4,2
585,2022-08-05,阪神タイガース,広島東洋カープ,3,2
586,2022-08-05,埼玉西武ライオンズ,千葉ロッテマリーンズ,4,3
587,2022-08-05,オリックス・バファローズ,北海道日本ハムファイターズ,5,2
588,2022-08-05,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,7,3
589,2022-08-06,読売ジャイアンツ,東京ヤクルトスワローズ,3,2
590,2022-08-06,横浜DeNAベイスターズ,中日ドラゴンズ,1,0
591,2022-08-06,広島東洋カープ,阪神タイガース,6,5
592,2022-08-06,千葉ロッテマリーンズ,埼玉西武ライオンズ,2,1
593,2022-08-06,オリックス・バファローズ,北海道日本ハムファイターズ,3,1
594,2022-08-06,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,9,1
595,2022-08-07,読売ジャイアンツ,東京ヤクルトスワローズ,7,4
596,2022-08-07,中日ドラゴンズ,横浜DeNAベイスターズ,5,0
597,2022-08-07,阪神タイガース,広島東洋カープ,7,5
598,2022-08-07,埼玉西武ライオンズ,千葉ロッテマリーンズ,10,4
599,2022-08-07,北海道日本ハムファイターズ,オリックス・バファローズ,5,3
600,2022-08-07,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,7,2
601,2022-08-09,横浜DeNAベイスターズ,阪神タイガース,3,2
602,2022-08-09,中日ドラゴンズ,読売ジャイアンツ,3,2
603,2022-08-09,広島東洋カープ,東京ヤクルトスワローズ,2,0
604,2022-08-09,北海道日本ハムファイターズ,埼玉西武ライオンズ,5,3
605,2022-08-09,福岡ソフトバンクホークス,千葉ロッテマリーンズ,3,0
606,2022-08-09,オリックス・バファローズ,東北楽天ゴールデンイーグルス,5,1
607,2022-08-10,横浜DeNAベイスターズ,阪神タイガース,3,0
608,2022-08-10,読売ジャイアンツ,中日ドラゴンズ,2,1
609,2022-08-10,広島東洋カープ,東京ヤクルトスワローズ,4,1
610,2022-08-10,北海道日本ハムファイターズ,埼玉西武ライオンズ,2,2
611,2022-08-10,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,3
612,2022-08-10,東北楽天ゴールデンイーグルス,オリックス・バファローズ,2,1
613,2022-08-11,横浜DeNAベイスターズ,阪神タイガース,4,1
614,2022-08-11,読売ジャイアンツ,中日ドラゴンズ,6,1
615,2022-08-11,広島東洋カープ,東京ヤクルトスワローズ,6,3
616,2022-08-11,北海道日本ハムファイターズ,埼玉西武ライオンズ,3,2
617,2022-08-11,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,3
618,2022-08-11,オリックス・バファローズ,東北楽天ゴールデンイーグルス,6,1
619,2022-08-12,広島東洋カープ,読売ジャイアンツ,6,5
620,2022-08-12,横浜DeNAベイスターズ,東京ヤクルトスワローズ,4,3
621,2022-08-12,中日ドラゴンズ,阪神タイガース,4,0
622,2022-08-12,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,5,1
623,2022-08-12,千葉ロッテマリーンズ,北海道日本ハムファイターズ,3,2
624,2022-08-12,オリックス・バファローズ,福岡ソフトバンクホークス,6,3
625,2022-08-13,読売ジャイアンツ,広島東洋カープ,4,1
626,2022-08-13,中日ドラゴンズ,阪神タイガース,2,0
627,2022-08-13,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,6,4
628,2022-08-13,福岡ソフトバンクホークス,オリックス・バファローズ,5,4
629,2022-08-14,読売ジャイアンツ,広島東洋カープ,3,2
630,2022-08-14,東京ヤクルトスワローズ,横浜DeNAベイスターズ,4,1
631,2022-08-14,中日ドラゴンズ,阪神タイガース,5,4
632,2022-08-14,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,4,3
633,2022-08-14,北海道日本ハムファイターズ,千葉ロッテマリーンズ,8,3
634,2022-08-14,オリックス・バファローズ,福岡ソフトバンクホークス,10,2
635,2022-08-16,東京ヤクルトスワローズ,阪神タイガース,5,3
636,2022-08-16,横浜DeNAベイスターズ,読売ジャイアンツ,3,1
637,2022-08-16,広島東洋カープ,中日ドラゴンズ,5,0
638,2022-08-16,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,2,1
639,2022-08-16,埼玉西武ライオンズ,福岡ソフトバンクホークス,2,0
640,2022-08-16,千葉ロッテマリーンズ,オリックス・バファローズ,4,0
641,2022-08-17,東京ヤクルトスワローズ,阪神タイガース,4,2
642,2022-08-17,横浜DeNAベイスターズ,読売ジャイアンツ,7,3
643,2022-08-17,広島東洋カープ,中日ドラゴンズ,1,0
644,2022-08-17,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,8,2
645,2022-08-17,福岡ソフトバンクホークス,埼玉西武ライオンズ,5,3
646,2022-08-18,阪神タイガース,東京ヤクルトスワローズ,10,2
647,2022-08-18,横浜DeNAベイスターズ,読売ジャイアンツ,4,3
648,2022-08-18,中日ドラゴンズ,広島東洋カープ,6,1
649,2022-08-18,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,2,1
650,2022-08-18,埼玉西武ライオンズ,福岡ソフトバンクホークス,8,5
651,2022-08-19,阪神タイガース,読売ジャイアンツ,4,0
652,2022-08-19,横浜DeNAベイスターズ,広島東洋カープ,8,3
653,2022-08-19,中日ドラゴンズ,東京ヤクルトスワローズ,4,3
654,2022-08-19,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,6,5
655,2022-08-19,オリックス・バファローズ,埼玉西武ライオンズ,4,3
656,2022-08-19,福岡ソフトバンクホークス,北海道日本ハムファイターズ,7,2
657,2022-08-20,阪神タイガース,読売ジャイアンツ,5,1
658,2022-08-20,横浜DeNAベイスターズ,広島東洋カープ,6,5
659,2022-08-20,東京ヤクルトスワローズ,中日ドラゴンズ,7,2
660,2022-08-20,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,5,2
661,2022-08-20,オリックス・バファローズ,埼玉西武ライオンズ,6,0
662,2022-08-20,福岡ソフトバンクホークス,北海道日本ハムファイターズ,9,3
663,2022-08-21,阪神タイガース,読売ジャイアンツ,6,1
664,2022-08-21,横浜DeNAベイスターズ,広島東洋カープ,3,0
665,2022-08-21,中日ドラゴンズ,東京ヤクルトスワローズ,5,2
666,2022-08-21,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1,0
667,2022-08-21,埼玉西武ライオンズ,オリックス・バファローズ,3,1
668,2022-08-21,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,1
669,2022-08-23,読売ジャイアンツ,中日ドラゴンズ,6,0
670,2022-08-23,東京ヤクルトスワローズ,広島東洋カープ,5,4
671,2022-08-23,横浜DeNAベイスターズ,阪神タイガース,4,0
672,2022-08-23,北海道日本ハムファイターズ,オリックス・バファローズ,0,0
673,2022-08-23,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,15,6
674,2022-08-23,埼玉西武ライオンズ,千葉ロッテマリーンズ,5,4
675,2022-08-24,中日ドラゴンズ,読売ジャイアンツ,4,1
676,2022-08-24,東京ヤクルトスワローズ,広島東洋カープ,6,2
677,2022-08-24,横浜DeNAベイスターズ,阪神タイガース,4,0
678,2022-08-24,オリックス・バファローズ,北海道日本ハムファイターズ,5,4
679,2022-08-24,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,4,3
680,2022-08-24,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,2
681,2022-08-25,読売ジャイアンツ,中日ドラゴンズ,2,1
682,2022-08-25,広島東洋カープ,東京ヤクルトスワローズ,3,2
683,2022-08-25,阪神タイガース,横浜DeNAベイスターズ,5,0
684,2022-08-25,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,7,5
685,2022-08-25,千葉ロッテマリーンズ,埼玉西武ライオンズ,6,5
686,2022-08-26,東京ヤクルトスワローズ,横浜DeNAベイスターズ,6,3
687,2022-08-26,中日ドラゴンズ,阪神タイガース,5,2
688,2022-08-26,読売ジャイアンツ,広島東洋カープ,4,3
689,2022-08-26,福岡ソフトバンクホークス,北海道日本ハムファイターズ,10,0
690,2022-08-26,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,2,0
691,2022-08-26,埼玉西武ライオンズ,オリックス・バファローズ,3,2
692,2022-08-27,東京ヤクルトスワローズ,横浜DeNAベイスターズ,16,4
693,2022-08-27,阪神タイガース,中日ドラゴンズ,5,1
694,2022-08-27,広島東洋カープ,読売ジャイアンツ,6,4
695,2022-08-27,北海道日本ハムファイターズ,福岡ソフトバンクホークス,2,0
696,2022-08-27,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,11,3
697,2022-08-27,オリックス・バファローズ,埼玉西武ライオンズ,6,0
698,2022-08-28,東京ヤクルトスワローズ,横浜DeNAベイスターズ,5,4
699,2022-08-28,中日ドラゴンズ,阪神タイガース,4,1
700,2022-08-28,広島東洋カープ,読売ジャイアンツ,6,4
701,2022-08-28,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,0
702,2022-08-28,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,9,2
703,2022-08-28,埼玉西武ライオンズ,オリックス・バファローズ,10,4
704,2022-08-29,千葉ロッテマリーンズ,福岡ソフトバンクホークス,3,2
705,2022-08-30,東京ヤクルトスワローズ,読売ジャイアンツ,4,2
706,2022-08-30,横浜DeNAベイスターズ,中日ドラゴンズ,6,0
707,2022-08-30,阪神タイガース,広島東洋カープ,1,0
708,2022-08-30,オリックス・バファローズ,東北楽天ゴールデンイーグルス,4,3
709,2022-08-30,埼玉西武ライオンズ,北海道日本ハムファイターズ,3,1
710,2022-08-31,読売ジャイアンツ,東京ヤクルトスワローズ,8,8
711,2022-08-31,横浜DeNAベイスターズ,中日ドラゴンズ,3,2
712,2022-08-31,阪神タイガース,広島東洋カープ,6,5
713,2022-08-31,オリックス・バファローズ,東北楽天ゴールデンイーグルス,8,3
714,2022-08-31,北海道日本ハムファイターズ,埼玉西武ライオンズ,4,2
715,2022-08-31,千葉ロッテマリーンズ,福岡ソフトバンクホークス,3,0
716,2022-09-01,横浜DeNAベイスターズ,中日ドラゴンズ,7,0
717,2022-09-01,阪神タイガース,広島東洋カープ,8,0
718,2022-09-01,東北楽天ゴールデンイーグルス,オリックス・バファローズ,11,8
719,2022-09-01,千葉ロッテマリーンズ,福岡ソフトバンクホークス,7,0
720,2022-09-02,東京ヤクルトスワローズ,中日ドラゴンズ,5,0
721,2022-09-02,阪神タイガース,読売ジャイアンツ,2,2
722,2022-09-02,広島東洋カープ,横浜DeNAベイスターズ,2,0
723,2022-09-02,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,1
724,2022-09-02,オリックス・バファローズ,千葉ロッテマリーンズ,1,0
725,2022-09-02,福岡ソフトバンクホークス,埼玉西武ライオンズ,4,0
726,2022-09-03,中日ドラゴンズ,東京ヤクルトスワローズ,5,1
727,2022-09-03,読売ジャイアンツ,阪神タイガース,7,1
728,2022-09-03,広島東洋カープ,横浜DeNAベイスターズ,4,0
729,2022-09-03,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,5,4
730,2022-09-03,オリックス・バファローズ,千葉ロッテマリーンズ,4,3
731,2022-09-03,福岡ソフトバンクホークス,埼玉西武ライオンズ,5,2
732,2022-09-04,中日ドラゴンズ,東京ヤクルトスワローズ,6,3
733,2022-09-04,読売ジャイアンツ,阪神タイガース,2,0
734,2022-09-04,広島東洋カープ,横浜DeNAベイスターズ,7,0
735,2022-09-04,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,8,2
736,2022-09-04,オリックス・バファローズ,千葉ロッテマリーンズ,5,2
